location,target,type,bin,value
Alabama,1 wk ahead,bin,15.9, 0.001000
Alabama,1 wk ahead,bin,16, 0.001400
Alabama,1 wk ahead,bin,16.1, 0.000400
Alabama,1 wk ahead,bin,16.2, 0.001000
Alabama,1 wk ahead,bin,16.3, 0.000200
Alabama,1 wk ahead,bin,16.4, 0.000800
Alabama,1 wk ahead,bin,16.5, 0.000800
Alabama,1 wk ahead,bin,16.6, 0.000200
Alabama,1 wk ahead,bin,16.7, 0.001000
Alabama,1 wk ahead,bin,16.8, 0.001000
Alabama,1 wk ahead,bin,16.9, 0.000400
Alabama,1 wk ahead,bin,17, 0.000800
Alabama,1 wk ahead,bin,17.1, 0.000200
Alabama,1 wk ahead,bin,17.2, 0.000600
Alabama,1 wk ahead,bin,17.3, 0.000800
Alabama,1 wk ahead,bin,17.4, 0.000600
Alabama,1 wk ahead,bin,17.5, 0.001000
Alabama,1 wk ahead,bin,17.6, 0.000600
Alabama,1 wk ahead,bin,17.7, 0.000000
Alabama,1 wk ahead,bin,17.8, 0.000400
Alabama,1 wk ahead,bin,17.9, 0.000400
Alabama,1 wk ahead,bin,18, 0.000800
Alabama,1 wk ahead,bin,18.1, 0.000400
Alabama,1 wk ahead,bin,18.2, 0.000400
Alabama,1 wk ahead,bin,18.3, 0.000200
Alabama,1 wk ahead,bin,18.4, 0.000800
Alabama,1 wk ahead,bin,18.5, 0.000800
Alabama,1 wk ahead,bin,18.6, 0.001200
Alabama,1 wk ahead,bin,18.7, 0.000600
Alabama,1 wk ahead,bin,18.8, 0.000200
Alabama,1 wk ahead,bin,18.9, 0.000400
Alabama,1 wk ahead,bin,19, 0.000600
Alabama,1 wk ahead,bin,19.1, 0.000400
Alabama,1 wk ahead,bin,19.2, 0.000400
Alabama,1 wk ahead,bin,19.3, 0.000400
Alabama,1 wk ahead,bin,19.4, 0.000200
Alabama,1 wk ahead,bin,19.5, 0.000000
Alabama,1 wk ahead,bin,19.6, 0.000600
Alabama,1 wk ahead,bin,19.7, 0.000200
Alabama,1 wk ahead,bin,19.8, 0.000400
Alabama,1 wk ahead,bin,19.9, 0.000200
Alabama,1 wk ahead,bin,20, 0.000000
Alabama,1 wk ahead,bin,20.1, 0.000200
Alabama,1 wk ahead,bin,20.2, 0.000000
Alabama,1 wk ahead,bin,20.3, 0.000600
Alabama,1 wk ahead,bin,20.4, 0.000000
Alabama,1 wk ahead,bin,20.5, 0.000200
Alabama,1 wk ahead,bin,20.6, 0.000200
Alabama,1 wk ahead,bin,20.7, 0.000200
Alabama,1 wk ahead,bin,20.8, 0.000000
Alabama,1 wk ahead,bin,20.9, 0.000200
Alabama,1 wk ahead,bin,21, 0.000200
Alabama,1 wk ahead,bin,21.1, 0.000000
Alabama,1 wk ahead,bin,21.2, 0.000000
Alabama,1 wk ahead,bin,21.3, 0.000000
Alabama,1 wk ahead,bin,21.4, 0.000200
Alabama,1 wk ahead,bin,21.5, 0.000000
Alabama,1 wk ahead,bin,21.6, 0.000200
Alabama,1 wk ahead,bin,21.7, 0.000000
Alabama,1 wk ahead,bin,21.8, 0.000600
Alabama,1 wk ahead,bin,21.9, 0.000000
Alabama,1 wk ahead,bin,22, 0.000000
Alabama,1 wk ahead,bin,22.1, 0.000000
Alabama,1 wk ahead,bin,22.2, 0.000200
Alabama,1 wk ahead,bin,22.3, 0.000000
Alabama,1 wk ahead,bin,22.4, 0.000200
Alabama,1 wk ahead,bin,22.5, 0.000000
Alabama,1 wk ahead,bin,22.6, 0.000000
Alabama,1 wk ahead,bin,22.7, 0.000000
Alabama,1 wk ahead,bin,22.8, 0.000000
Alabama,1 wk ahead,bin,22.9, 0.000200
Alabama,1 wk ahead,bin,23, 0.000200
Alabama,1 wk ahead,bin,23.1, 0.000000
Alabama,1 wk ahead,bin,23.2, 0.000200
Alabama,1 wk ahead,bin,23.3, 0.000000
Alabama,1 wk ahead,bin,23.4, 0.000000
Alabama,1 wk ahead,bin,23.5, 0.000000
Alabama,1 wk ahead,bin,23.6, 0.000000
Alabama,1 wk ahead,bin,23.7, 0.000200
Alabama,1 wk ahead,bin,23.8, 0.000200
Alabama,1 wk ahead,bin,23.9, 0.000200
Alabama,1 wk ahead,bin,24, 0.000000
Alabama,1 wk ahead,bin,24.1, 0.000000
Alabama,1 wk ahead,bin,24.2, 0.000000
Alabama,1 wk ahead,bin,24.3, 0.000000
Alabama,1 wk ahead,bin,24.4, 0.000000
Alabama,1 wk ahead,bin,24.5, 0.000000
Alabama,1 wk ahead,bin,24.6, 0.000000
Alabama,1 wk ahead,bin,24.7, 0.000000
Alabama,1 wk ahead,bin,24.8, 0.000200
Alabama,1 wk ahead,bin,24.9, 0.000000
Alabama,1 wk ahead,bin,25, 0.000200
Alabama,2 wk ahead,bin,0, 0.000000
Alabama,2 wk ahead,bin,0.1, 0.000000
Alabama,2 wk ahead,bin,0.2, 0.000000
Alabama,2 wk ahead,bin,0.3, 0.000000
Alabama,2 wk ahead,bin,0.4, 0.000000
Alabama,2 wk ahead,bin,0.5, 0.000000
Alabama,2 wk ahead,bin,0.6, 0.000000
Alabama,2 wk ahead,bin,0.7, 0.000000
Alabama,2 wk ahead,bin,0.8, 0.000000
Alabama,2 wk ahead,bin,0.9, 0.000000
Alabama,2 wk ahead,bin,1, 0.000200
Alabama,2 wk ahead,bin,1.1, 0.000000
Alabama,2 wk ahead,bin,1.2, 0.000200
Alabama,2 wk ahead,bin,1.3, 0.000000
Alabama,2 wk ahead,bin,1.4, 0.000000
Alabama,2 wk ahead,bin,1.5, 0.000400
Alabama,2 wk ahead,bin,1.6, 0.000000
Alabama,2 wk ahead,bin,1.7, 0.000000
Alabama,2 wk ahead,bin,1.8, 0.000000
Alabama,2 wk ahead,bin,1.9, 0.000600
Alabama,2 wk ahead,bin,2, 0.000800
Alabama,2 wk ahead,bin,2.1, 0.002000
Alabama,2 wk ahead,bin,2.2, 0.001000
Alabama,2 wk ahead,bin,2.3, 0.001000
Alabama,2 wk ahead,bin,2.4, 0.001200
Alabama,2 wk ahead,bin,2.5, 0.001800
Alabama,2 wk ahead,bin,2.6, 0.001000
Alabama,2 wk ahead,bin,2.7, 0.002800
Alabama,2 wk ahead,bin,2.8, 0.002000
Alabama,2 wk ahead,bin,2.9, 0.002800
Alabama,2 wk ahead,bin,3, 0.002800
Alabama,2 wk ahead,bin,3.1, 0.004400
Alabama,2 wk ahead,bin,3.2, 0.004600
Alabama,2 wk ahead,bin,3.3, 0.005400
Alabama,2 wk ahead,bin,3.4, 0.006200
Alabama,2 wk ahead,bin,3.5, 0.005400
Alabama,2 wk ahead,bin,3.6, 0.005200
Alabama,2 wk ahead,bin,3.7, 0.006400
Alabama,2 wk ahead,bin,3.8, 0.006400
Alabama,2 wk ahead,bin,3.9, 0.011400
Alabama,2 wk ahead,bin,4, 0.008000
Alabama,2 wk ahead,bin,4.1, 0.006400
Alabama,2 wk ahead,bin,4.2, 0.006800
Alabama,2 wk ahead,bin,4.3, 0.007200
Alabama,2 wk ahead,bin,4.4, 0.010600
Alabama,2 wk ahead,bin,4.5, 0.010800
Alabama,2 wk ahead,bin,4.6, 0.009200
Alabama,2 wk ahead,bin,4.7, 0.010600
Alabama,2 wk ahead,bin,4.8, 0.010000
Alabama,2 wk ahead,bin,4.9, 0.012000
Alabama,2 wk ahead,bin,5, 0.012200
Alabama,2 wk ahead,bin,5.1, 0.010000
Alabama,2 wk ahead,bin,5.2, 0.010400
Alabama,2 wk ahead,bin,5.3, 0.010200
Alabama,2 wk ahead,bin,5.4, 0.010800
Alabama,2 wk ahead,bin,5.5, 0.011600
Alabama,2 wk ahead,bin,5.6, 0.012000
Alabama,2 wk ahead,bin,5.7, 0.009000
Alabama,2 wk ahead,bin,5.8, 0.011200
Alabama,2 wk ahead,bin,5.9, 0.014200
Alabama,2 wk ahead,bin,6, 0.011000
Alabama,2 wk ahead,bin,6.1, 0.011600
Alabama,2 wk ahead,bin,6.2, 0.011200
Alabama,2 wk ahead,bin,6.3, 0.014600
Alabama,2 wk ahead,bin,6.4, 0.012600
Alabama,2 wk ahead,bin,6.5, 0.013000
Alabama,2 wk ahead,bin,6.6, 0.012400
Alabama,2 wk ahead,bin,6.7, 0.011600
Alabama,2 wk ahead,bin,6.8, 0.010000
Alabama,2 wk ahead,bin,6.9, 0.009400
Alabama,2 wk ahead,bin,7, 0.011000
Alabama,2 wk ahead,bin,7.1, 0.013400
Alabama,2 wk ahead,bin,7.2, 0.010400
Alabama,2 wk ahead,bin,7.3, 0.011200
Alabama,2 wk ahead,bin,7.4, 0.009200
Alabama,2 wk ahead,bin,7.5, 0.013400
Alabama,2 wk ahead,bin,7.6, 0.012400
Alabama,2 wk ahead,bin,7.7, 0.011200
Alabama,2 wk ahead,bin,7.8, 0.011200
Alabama,2 wk ahead,bin,7.9, 0.009600
Alabama,2 wk ahead,bin,8, 0.008800
Alabama,2 wk ahead,bin,8.1, 0.011000
Alabama,2 wk ahead,bin,8.2, 0.009800
Alabama,2 wk ahead,bin,8.3, 0.009000
Alabama,2 wk ahead,bin,8.4, 0.008600
Alabama,2 wk ahead,bin,8.5, 0.011800
Alabama,2 wk ahead,bin,8.6, 0.009400
Alabama,2 wk ahead,bin,8.7, 0.011200
Alabama,2 wk ahead,bin,8.8, 0.006200
Alabama,2 wk ahead,bin,8.9, 0.007800
Alabama,2 wk ahead,bin,9, 0.009200
Alabama,2 wk ahead,bin,9.1, 0.009400
Alabama,2 wk ahead,bin,9.2, 0.006000
Alabama,2 wk ahead,bin,9.3, 0.008200
Alabama,2 wk ahead,bin,9.4, 0.008000
Alabama,2 wk ahead,bin,9.5, 0.008200
Alabama,2 wk ahead,bin,9.6, 0.006600
Alabama,2 wk ahead,bin,9.7, 0.006000
Alabama,2 wk ahead,bin,9.8, 0.006600
Alabama,2 wk ahead,bin,9.9, 0.006600
Alabama,2 wk ahead,bin,10, 0.007600
Alabama,2 wk ahead,bin,10.1, 0.006200
Alabama,2 wk ahead,bin,10.2, 0.008200
Alabama,2 wk ahead,bin,10.3, 0.006600
Alabama,2 wk ahead,bin,10.4, 0.008400
Alabama,2 wk ahead,bin,10.5, 0.004800
Alabama,2 wk ahead,bin,10.6, 0.008200
Alabama,2 wk ahead,bin,10.7, 0.007200
Alabama,2 wk ahead,bin,10.8, 0.003800
Alabama,2 wk ahead,bin,10.9, 0.004200
Alabama,2 wk ahead,bin,11, 0.006000
Alabama,2 wk ahead,bin,11.1, 0.007800
Alabama,2 wk ahead,bin,11.2, 0.006800
Alabama,2 wk ahead,bin,11.3, 0.005600
Alabama,2 wk ahead,bin,11.4, 0.005800
Alabama,2 wk ahead,bin,11.5, 0.004600
Alabama,2 wk ahead,bin,11.6, 0.005000
Alabama,2 wk ahead,bin,11.7, 0.005400
Alabama,2 wk ahead,bin,11.8, 0.006800
Alabama,2 wk ahead,bin,11.9, 0.003600
Alabama,2 wk ahead,bin,12, 0.005800
Alabama,2 wk ahead,bin,12.1, 0.004400
Alabama,2 wk ahead,bin,12.2, 0.005000
Alabama,2 wk ahead,bin,12.3, 0.004600
Alabama,2 wk ahead,bin,12.4, 0.004600
Alabama,2 wk ahead,bin,12.5, 0.004400
Alabama,2 wk ahead,bin,12.6, 0.006200
Alabama,2 wk ahead,bin,12.7, 0.005800
Alabama,2 wk ahead,bin,12.8, 0.004400
Alabama,2 wk ahead,bin,12.9, 0.003400
Alabama,2 wk ahead,bin,13, 0.005600
Alabama,2 wk ahead,bin,13.1, 0.002200
Alabama,2 wk ahead,bin,13.2, 0.003600
Alabama,2 wk ahead,bin,13.3, 0.003200
Alabama,2 wk ahead,bin,13.4, 0.003000
Alabama,2 wk ahead,bin,13.5, 0.004600
Alabama,2 wk ahead,bin,13.6, 0.003400
Alabama,2 wk ahead,bin,13.7, 0.002800
Alabama,2 wk ahead,bin,13.8, 0.003400
Alabama,2 wk ahead,bin,13.9, 0.002400
Alabama,2 wk ahead,bin,14, 0.002000
Alabama,2 wk ahead,bin,14.1, 0.002800
Alabama,2 wk ahead,bin,14.2, 0.001400
Alabama,2 wk ahead,bin,14.3, 0.003000
Alabama,2 wk ahead,bin,14.4, 0.002600
Alabama,2 wk ahead,bin,14.5, 0.003400
Alabama,2 wk ahead,bin,14.6, 0.002000
Alabama,2 wk ahead,bin,14.7, 0.002200
Alabama,2 wk ahead,bin,14.8, 0.002800
Alabama,2 wk ahead,bin,14.9, 0.002800
Alabama,2 wk ahead,bin,15, 0.001600
Alabama,2 wk ahead,bin,15.1, 0.002600
Alabama,2 wk ahead,bin,15.2, 0.003000
Alabama,2 wk ahead,bin,15.3, 0.001600
Alabama,2 wk ahead,bin,15.4, 0.001400
Alabama,2 wk ahead,bin,15.5, 0.002600
Alabama,2 wk ahead,bin,15.6, 0.002400
Alabama,2 wk ahead,bin,15.7, 0.002600
Alabama,2 wk ahead,bin,15.8, 0.001800
Alabama,2 wk ahead,bin,15.9, 0.001600
Alabama,2 wk ahead,bin,16, 0.002200
Alabama,2 wk ahead,bin,16.1, 0.001400
Alabama,2 wk ahead,bin,16.2, 0.002000
Alabama,2 wk ahead,bin,16.3, 0.001800
Alabama,2 wk ahead,bin,16.4, 0.001400
Alabama,2 wk ahead,bin,16.5, 0.002200
Alabama,2 wk ahead,bin,16.6, 0.002000
Alabama,2 wk ahead,bin,16.7, 0.002000
Alabama,2 wk ahead,bin,16.8, 0.000600
Alabama,2 wk ahead,bin,16.9, 0.002000
Alabama,2 wk ahead,bin,17, 0.001600
Alabama,2 wk ahead,bin,17.1, 0.001200
Alabama,2 wk ahead,bin,17.2, 0.000400
Alabama,2 wk ahead,bin,17.3, 0.003000
Alabama,2 wk ahead,bin,17.4, 0.001400
Alabama,2 wk ahead,bin,17.5, 0.001000
Alabama,2 wk ahead,bin,17.6, 0.000800
Alabama,2 wk ahead,bin,17.7, 0.001600
Alabama,2 wk ahead,bin,17.8, 0.002800
Alabama,2 wk ahead,bin,17.9, 0.001400
Alabama,2 wk ahead,bin,18, 0.000800
Alabama,2 wk ahead,bin,18.1, 0.000800
Alabama,2 wk ahead,bin,18.2, 0.001200
Alabama,2 wk ahead,bin,18.3, 0.000200
Alabama,2 wk ahead,bin,18.4, 0.000600
Alabama,2 wk ahead,bin,18.5, 0.001200
Alabama,2 wk ahead,bin,18.6, 0.001200
Alabama,2 wk ahead,bin,18.7, 0.001400
Alabama,2 wk ahead,bin,18.8, 0.000600
Alabama,2 wk ahead,bin,18.9, 0.001000
Alabama,2 wk ahead,bin,19, 0.000600
Alabama,2 wk ahead,bin,19.1, 0.001000
Alabama,2 wk ahead,bin,19.2, 0.001400
Alabama,2 wk ahead,bin,19.3, 0.001000
Alabama,2 wk ahead,bin,19.4, 0.001400
Alabama,2 wk ahead,bin,19.5, 0.001400
Alabama,2 wk ahead,bin,19.6, 0.000600
Alabama,2 wk ahead,bin,19.7, 0.000800
Alabama,2 wk ahead,bin,19.8, 0.000200
Alabama,2 wk ahead,bin,19.9, 0.000200
Alabama,2 wk ahead,bin,20, 0.000400
Alabama,2 wk ahead,bin,20.1, 0.000800
Alabama,2 wk ahead,bin,20.2, 0.000200
Alabama,2 wk ahead,bin,20.3, 0.000600
Alabama,2 wk ahead,bin,20.4, 0.000200
Alabama,2 wk ahead,bin,20.5, 0.000600
Alabama,2 wk ahead,bin,20.6, 0.000400
Alabama,2 wk ahead,bin,20.7, 0.000200
Alabama,2 wk ahead,bin,20.8, 0.000400
Alabama,2 wk ahead,bin,20.9, 0.000000
Alabama,2 wk ahead,bin,21, 0.000600
Alabama,2 wk ahead,bin,21.1, 0.000400
Alabama,2 wk ahead,bin,21.2, 0.000400
Alabama,2 wk ahead,bin,21.3, 0.000400
Alabama,2 wk ahead,bin,21.4, 0.000600
Alabama,2 wk ahead,bin,21.5, 0.000800
Alabama,2 wk ahead,bin,21.6, 0.000200
Alabama,2 wk ahead,bin,21.7, 0.000800
Alabama,2 wk ahead,bin,21.8, 0.000000
Alabama,2 wk ahead,bin,21.9, 0.000400
Alabama,2 wk ahead,bin,22, 0.000600
Alabama,2 wk ahead,bin,22.1, 0.000000
Alabama,2 wk ahead,bin,22.2, 0.001000
Alabama,2 wk ahead,bin,22.3, 0.000800
Alabama,2 wk ahead,bin,22.4, 0.000200
Alabama,2 wk ahead,bin,22.5, 0.000000
Alabama,2 wk ahead,bin,22.6, 0.000000
Alabama,2 wk ahead,bin,22.7, 0.000000
Alabama,2 wk ahead,bin,22.8, 0.000400
Alabama,2 wk ahead,bin,22.9, 0.000200
Alabama,2 wk ahead,bin,23, 0.000400
Alabama,2 wk ahead,bin,23.1, 0.000600
Alabama,2 wk ahead,bin,23.2, 0.000000
Alabama,2 wk ahead,bin,23.3, 0.000200
Alabama,2 wk ahead,bin,23.4, 0.000600
Alabama,2 wk ahead,bin,23.5, 0.000600
Alabama,2 wk ahead,bin,23.6, 0.000000
Alabama,2 wk ahead,bin,23.7, 0.000400
Alabama,2 wk ahead,bin,23.8, 0.000400
Alabama,2 wk ahead,bin,23.9, 0.000400
Alabama,2 wk ahead,bin,24, 0.000000
Alabama,2 wk ahead,bin,24.1, 0.000000
Alabama,2 wk ahead,bin,24.2, 0.000200
Alabama,2 wk ahead,bin,24.3, 0.000400
Alabama,2 wk ahead,bin,24.4, 0.000200
Alabama,2 wk ahead,bin,24.5, 0.000000
Alabama,2 wk ahead,bin,24.6, 0.000200
Alabama,2 wk ahead,bin,24.7, 0.000000
Alabama,2 wk ahead,bin,24.8, 0.000000
Alabama,2 wk ahead,bin,24.9, 0.000000
Alabama,2 wk ahead,bin,25, 0.003800
Alabama,3 wk ahead,bin,0, 0.000000
Alabama,3 wk ahead,bin,0.1, 0.000000
Alabama,3 wk ahead,bin,0.2, 0.000000
Alabama,3 wk ahead,bin,0.3, 0.000000
Alabama,3 wk ahead,bin,0.4, 0.000000
Alabama,3 wk ahead,bin,0.5, 0.000000
Alabama,3 wk ahead,bin,0.6, 0.000000
Alabama,3 wk ahead,bin,0.7, 0.000000
Alabama,3 wk ahead,bin,0.8, 0.000000
Alabama,3 wk ahead,bin,0.9, 0.000000
Alabama,3 wk ahead,bin,1, 0.000000
Alabama,3 wk ahead,bin,1.1, 0.000200
Alabama,3 wk ahead,bin,1.2, 0.000200
Alabama,3 wk ahead,bin,1.3, 0.000200
Alabama,3 wk ahead,bin,1.4, 0.000600
Alabama,3 wk ahead,bin,1.5, 0.000600
Alabama,3 wk ahead,bin,1.6, 0.000200
Alabama,3 wk ahead,bin,1.7, 0.000600
Alabama,3 wk ahead,bin,1.8, 0.000400
Alabama,3 wk ahead,bin,1.9, 0.001200
Alabama,3 wk ahead,bin,2, 0.001000
Alabama,3 wk ahead,bin,2.1, 0.001400
Alabama,3 wk ahead,bin,2.2, 0.001400
Alabama,3 wk ahead,bin,2.3, 0.002600
Alabama,3 wk ahead,bin,2.4, 0.002800
Alabama,3 wk ahead,bin,2.5, 0.003200
Alabama,3 wk ahead,bin,2.6, 0.002800
Alabama,3 wk ahead,bin,2.7, 0.004000
Alabama,3 wk ahead,bin,2.8, 0.002200
Alabama,3 wk ahead,bin,2.9, 0.003000
Alabama,3 wk ahead,bin,3, 0.004800
Alabama,3 wk ahead,bin,3.1, 0.003600
Alabama,3 wk ahead,bin,3.2, 0.006000
Alabama,3 wk ahead,bin,3.3, 0.004800
Alabama,3 wk ahead,bin,3.4, 0.003600
Alabama,3 wk ahead,bin,3.5, 0.005800
Alabama,3 wk ahead,bin,3.6, 0.005600
Alabama,3 wk ahead,bin,3.7, 0.007400
Alabama,3 wk ahead,bin,3.8, 0.005400
