location,target,type,bin,value
US National,1 wk ahead,bin,4.0,0.04291548332185871
US National,1 wk ahead,bin,4.1,0.04959397563026346
US National,1 wk ahead,bin,4.2,0.0551347812285072
US National,1 wk ahead,bin,4.3,0.05895039048849526
US National,1 wk ahead,bin,4.4,0.06061044849855353
US National,1 wk ahead,bin,4.5,0.05992159038127974
US National,1 wk ahead,bin,4.6,0.0569644935008878
US National,1 wk ahead,bin,4.7,0.052078334573808116
US National,1 wk ahead,bin,4.8,0.04579678971985333
US National,1 wk ahead,bin,4.9,0.03875226721345493
US National,1 wk ahead,bin,5.0,0.03157208985528056
US National,1 wk ahead,bin,5.1,0.024789927069751083
US National,1 wk ahead,bin,5.2,0.018788811391243537
US National,1 wk ahead,bin,5.3,0.013781638192856594
US National,1 wk ahead,bin,5.4,0.00982494084923369
US National,1 wk ahead,bin,5.5,0.006854943322403468
US National,1 wk ahead,bin,5.6,0.004732665758531407
US National,1 wk ahead,bin,5.7,0.003286656462386073
US National,1 wk ahead,bin,5.8,0.0023460712376705407
US National,1 wk ahead,bin,5.9,0.001761413105322044
US National,1 wk ahead,bin,6.0,0.0014138640501335324
US National,1 wk ahead,bin,6.1,0.001216162311294448
US National,1 wk ahead,bin,6.2,0.0011084893276438613
US National,1 wk ahead,bin,6.3,0.0010523213181552373
US National,1 wk ahead,bin,6.4,0.00102424682014028
US National,1 wk ahead,bin,6.5,0.0010107973005418825
US National,1 wk ahead,bin,6.6,0.0010046201885179225
US National,1 wk ahead,bin,6.7,0.0010018997135676471
US National,1 wk ahead,bin,6.8,0.0010007505856908297
US National,1 wk ahead,bin,6.9,0.0010002849679147533
US National,1 wk ahead,bin,7.0,0.00100010396208182
US National,1 wk ahead,bin,7.1,0.0010000364449261258
US National,1 wk ahead,bin,7.2,0.001000012276711899
US National,1 wk ahead,bin,7.3,0.0010000039738338325
US National,1 wk ahead,bin,7.4,0.0010000012360036079
US National,1 wk ahead,bin,7.5,0.0010000003694128979
US National,1 wk ahead,bin,7.6,0.0010000001060927923
US National,1 wk ahead,bin,7.7,0.0010000000292780427
US National,1 wk ahead,bin,7.8,0.0010000000077639158
US National,1 wk ahead,bin,7.9,0.0010000000019783576
US National,1 wk ahead,bin,8.0,0.0010000000004843823
US National,1 wk ahead,bin,8.1,0.0010000000001139236
US National,1 wk ahead,bin,8.2,0.0010000000000257784
US National,1 wk ahead,bin,8.3,0.0010000000000055717
US National,1 wk ahead,bin,8.4,0.0010000000000012475
US National,1 wk ahead,bin,8.5,0.0010000000000001666
US National,1 wk ahead,bin,8.6,0.0010000000000000833
US National,1 wk ahead,bin,8.7,0.0010000000000000002
US National,1 wk ahead,bin,8.8,0.0010000000000000002
US National,1 wk ahead,bin,8.9,0.0010000000000000002
US National,1 wk ahead,bin,9.0,0.0010000000000000002
US National,1 wk ahead,bin,9.1,0.0010000000000000002
US National,1 wk ahead,bin,9.2,0.0010000000000000002
US National,1 wk ahead,bin,9.3,0.0010000000000000002
US National,1 wk ahead,bin,9.4,0.0010000000000000002
US National,1 wk ahead,bin,9.5,0.0010000000000000002
US National,1 wk ahead,bin,9.6,0.0010000000000000002
US National,1 wk ahead,bin,9.7,0.0010000000000000002
US National,1 wk ahead,bin,9.8,0.0010000000000000002
US National,1 wk ahead,bin,9.9,0.0010000000000000002
US National,1 wk ahead,bin,10.0,0.0010000000000000002
US National,1 wk ahead,bin,10.1,0.0010000000000000002
US National,1 wk ahead,bin,10.2,0.0010000000000000002
US National,1 wk ahead,bin,10.3,0.0010000000000000002
US National,1 wk ahead,bin,10.4,0.0010000000000000002
US National,1 wk ahead,bin,10.5,0.0010000000000000002
US National,1 wk ahead,bin,10.6,0.0010000000000000002
US National,1 wk ahead,bin,10.7,0.0010000000000000002
US National,1 wk ahead,bin,10.8,0.0010000000000000002
US National,1 wk ahead,bin,10.9,0.0010000000000000002
US National,1 wk ahead,bin,11.0,0.0010000000000000002
US National,1 wk ahead,bin,11.1,0.0010000000000000002
US National,1 wk ahead,bin,11.2,0.0010000000000000002
US National,1 wk ahead,bin,11.3,0.0010000000000000002
US National,1 wk ahead,bin,11.4,0.0010000000000000002
US National,1 wk ahead,bin,11.5,0.0010000000000000002
US National,1 wk ahead,bin,11.6,0.0010000000000000002
US National,1 wk ahead,bin,11.7,0.0010000000000000002
US National,1 wk ahead,bin,11.8,0.0010000000000000002
US National,1 wk ahead,bin,11.9,0.0010000000000000002
US National,1 wk ahead,bin,12.0,0.0010000000000000002
US National,1 wk ahead,bin,12.1,0.0010000000000000002
US National,1 wk ahead,bin,12.2,0.0010000000000000002
US National,1 wk ahead,bin,12.3,0.0010000000000000002
US National,1 wk ahead,bin,12.4,0.0010000000000000002
US National,1 wk ahead,bin,12.5,0.0010000000000000002
US National,1 wk ahead,bin,12.6,0.0010000000000000002
US National,1 wk ahead,bin,12.7,0.0010000000000000002
US National,1 wk ahead,bin,12.8,0.0010000000000000002
US National,1 wk ahead,bin,12.9,0.0010000000000000002
US National,1 wk ahead,bin,13.0,0.0010000000000000002
US National,1 wk ahead,bin,13.1,0.0010000000000000002
US National,1 wk ahead,bin,13.2,0.0010000000000000002
US National,1 wk ahead,bin,13.3,0.0010000000000000002
US National,1 wk ahead,bin,13.4,0.0010000000000000002
US National,1 wk ahead,bin,13.5,0.0010000000000000002
US National,1 wk ahead,bin,13.6,0.0010000000000000002
US National,1 wk ahead,bin,13.7,0.0010000000000000002
US National,1 wk ahead,bin,13.8,0.0010000000000000002
US National,1 wk ahead,bin,13.9,0.0010000000000000002
US National,1 wk ahead,bin,14.0,0.0010000000000000002
US National,1 wk ahead,bin,14.1,0.0010000000000000002
US National,1 wk ahead,bin,14.2,0.0010000000000000002
US National,1 wk ahead,bin,14.3,0.0010000000000000002
US National,1 wk ahead,bin,14.4,0.0010000000000000002
US National,1 wk ahead,bin,14.5,0.0010000000000000002
US National,1 wk ahead,bin,14.6,0.0010000000000000002
US National,1 wk ahead,bin,14.7,0.0010000000000000002
US National,1 wk ahead,bin,14.8,0.0010000000000000002
US National,1 wk ahead,bin,14.9,0.0010000000000000002
US National,1 wk ahead,bin,15.0,0.0010000000000000002
US National,1 wk ahead,bin,15.1,0.0010000000000000002
US National,1 wk ahead,bin,15.2,0.0010000000000000002
US National,1 wk ahead,bin,15.3,0.0010000000000000002
US National,1 wk ahead,bin,15.4,0.0010000000000000002
US National,1 wk ahead,bin,15.5,0.0010000000000000002
US National,1 wk ahead,bin,15.6,0.0010000000000000002
US National,1 wk ahead,bin,15.7,0.0010000000000000002
US National,1 wk ahead,bin,15.8,0.0010000000000000002
US National,1 wk ahead,bin,15.9,0.0010000000000000002
US National,1 wk ahead,bin,16.0,0.0010000000000000002
US National,1 wk ahead,bin,16.1,0.0010000000000000002
US National,1 wk ahead,bin,16.2,0.0010000000000000002
US National,1 wk ahead,bin,16.3,0.0010000000000000002
US National,1 wk ahead,bin,16.4,0.0010000000000000002
US National,1 wk ahead,bin,16.5,0.0010000000000000002
US National,1 wk ahead,bin,16.6,0.0010000000000000002
US National,1 wk ahead,bin,16.7,0.0010000000000000002
US National,1 wk ahead,bin,16.8,0.0010000000000000002
US National,1 wk ahead,bin,16.9,0.0010000000000000002
US National,1 wk ahead,bin,17.0,0.0010000000000000002
US National,1 wk ahead,bin,17.1,0.0010000000000000002
US National,1 wk ahead,bin,17.2,0.0010000000000000002
US National,1 wk ahead,bin,17.3,0.0010000000000000002
US National,1 wk ahead,bin,17.4,0.0010000000000000002
US National,1 wk ahead,bin,17.5,0.0010000000000000002
US National,1 wk ahead,bin,17.6,0.0010000000000000002
US National,1 wk ahead,bin,17.7,0.0010000000000000002
US National,1 wk ahead,bin,17.8,0.0010000000000000002
US National,1 wk ahead,bin,17.9,0.0010000000000000002
US National,1 wk ahead,bin,18.0,0.0010000000000000002
US National,1 wk ahead,bin,18.1,0.0010000000000000002
US National,1 wk ahead,bin,18.2,0.0010000000000000002
US National,1 wk ahead,bin,18.3,0.0010000000000000002
US National,1 wk ahead,bin,18.4,0.0010000000000000002
US National,1 wk ahead,bin,18.5,0.0010000000000000002
US National,1 wk ahead,bin,18.6,0.0010000000000000002
US National,1 wk ahead,bin,18.7,0.0010000000000000002
US National,1 wk ahead,bin,18.8,0.0010000000000000002
US National,1 wk ahead,bin,18.9,0.0010000000000000002
US National,1 wk ahead,bin,19.0,0.0010000000000000002
US National,1 wk ahead,bin,19.1,0.0010000000000000002
US National,1 wk ahead,bin,19.2,0.0010000000000000002
US National,1 wk ahead,bin,19.3,0.0010000000000000002
US National,1 wk ahead,bin,19.4,0.0010000000000000002
US National,1 wk ahead,bin,19.5,0.0010000000000000002
US National,1 wk ahead,bin,19.6,0.0010000000000000002
US National,1 wk ahead,bin,19.7,0.0010000000000000002
US National,1 wk ahead,bin,19.8,0.0010000000000000002
US National,1 wk ahead,bin,19.9,0.0010000000000000002
US National,1 wk ahead,bin,20.0,0.0010000000000000002
US National,1 wk ahead,bin,20.1,0.0010000000000000002
US National,1 wk ahead,bin,20.2,0.0010000000000000002
US National,1 wk ahead,bin,20.3,0.0010000000000000002
US National,1 wk ahead,bin,20.4,0.0010000000000000002
US National,1 wk ahead,bin,20.5,0.0010000000000000002
US National,1 wk ahead,bin,20.6,0.0010000000000000002
US National,1 wk ahead,bin,20.7,0.0010000000000000002
US National,1 wk ahead,bin,20.8,0.0010000000000000002
US National,1 wk ahead,bin,20.9,0.0010000000000000002
US National,1 wk ahead,bin,21.0,0.0010000000000000002
US National,1 wk ahead,bin,21.1,0.0010000000000000002
US National,1 wk ahead,bin,21.2,0.0010000000000000002
US National,1 wk ahead,bin,21.3,0.0010000000000000002
US National,1 wk ahead,bin,21.4,0.0010000000000000002
US National,1 wk ahead,bin,21.5,0.0010000000000000002
US National,1 wk ahead,bin,21.6,0.0010000000000000002
US National,1 wk ahead,bin,21.7,0.0010000000000000002
US National,1 wk ahead,bin,21.8,0.0010000000000000002
US National,1 wk ahead,bin,21.9,0.0010000000000000002
US National,1 wk ahead,bin,22.0,0.0010000000000000002
US National,1 wk ahead,bin,22.1,0.0010000000000000002
US National,1 wk ahead,bin,22.2,0.0010000000000000002
US National,1 wk ahead,bin,22.3,0.0010000000000000002
US National,1 wk ahead,bin,22.4,0.0010000000000000002
US National,1 wk ahead,bin,22.5,0.0010000000000000002
US National,1 wk ahead,bin,22.6,0.0010000000000000002
US National,1 wk ahead,bin,22.7,0.0010000000000000002
US National,1 wk ahead,bin,22.8,0.0010000000000000002
US National,1 wk ahead,bin,22.9,0.0010000000000000002
US National,1 wk ahead,bin,23.0,0.0010000000000000002
US National,1 wk ahead,bin,23.1,0.0010000000000000002
US National,1 wk ahead,bin,23.2,0.0010000000000000002
US National,1 wk ahead,bin,23.3,0.0010000000000000002
US National,1 wk ahead,bin,23.4,0.0010000000000000002
US National,1 wk ahead,bin,23.5,0.0010000000000000002
US National,1 wk ahead,bin,23.6,0.0010000000000000002
US National,1 wk ahead,bin,23.7,0.0010000000000000002
US National,1 wk ahead,bin,23.8,0.0010000000000000002
US National,1 wk ahead,bin,23.9,0.0010000000000000002
US National,1 wk ahead,bin,24.0,0.0010000000000000002
US National,1 wk ahead,bin,24.1,0.0010000000000000002
US National,1 wk ahead,bin,24.2,0.0010000000000000002
US National,1 wk ahead,bin,24.3,0.0010000000000000002
US National,1 wk ahead,bin,24.4,0.0010000000000000002
US National,1 wk ahead,bin,24.5,0.0010000000000000002
US National,1 wk ahead,bin,24.6,0.0010000000000000002
US National,1 wk ahead,bin,24.7,0.0010000000000000002
US National,1 wk ahead,bin,24.8,0.0010000000000000002
US National,1 wk ahead,bin,24.9,0.0010000000000000002
US National,1 wk ahead,bin,25.0,0.0010000000000000002
US National,2 wk ahead,point,,3.683699607849121
US National,2 wk ahead,bin,0.0,0.0010000055838091434
US National,2 wk ahead,bin,0.1,0.0010000132557962235
US National,2 wk ahead,bin,0.2,0.0010000307254797581
US National,2 wk ahead,bin,0.3,0.0010000695264047827
US National,2 wk ahead,bin,0.4,0.00100015358024994
US National,2 wk ahead,bin,0.5,0.0010003311660182399
US National,2 wk ahead,bin,0.6,0.0010006970708548244
US National,2 wk ahead,bin,0.7,0.0010014322774012372
US National,2 wk ahead,bin,0.8,0.0010028727357854481
US National,2 wk ahead,bin,0.9,0.0010056244784021361
US National,2 wk ahead,bin,1.0,0.0010107494618980463
US National,2 wk ahead,bin,1.1,0.0010200543715903237
US National,2 wk ahead,bin,1.2,0.0010365215540589063
US National,2 wk ahead,bin,1.3,0.0010649243054342398
US National,2 wk ahead,bin,1.4,0.0011126635072733993
US National,2 wk ahead,bin,1.5,0.0011908433962848782
US National,2 wk ahead,bin,1.6,0.001315565085160693
US National,2 wk ahead,bin,1.7,0.0015093528240108043
US National,2 wk ahead,bin,1.8,0.0018025396120558129
US National,2 wk ahead,bin,1.9,0.0022343327336991
US National,2 wk ahead,bin,2.0,0.002853173349145717
US National,2 wk ahead,bin,2.1,0.0037159257752475863
US National,2 wk ahead,bin,2.2,0.004885418629325139
US National,2 wk ahead,bin,2.3,0.006425950509541727
US National,2 wk ahead,bin,2.4,0.008396596775888112
US National,2 wk ahead,bin,2.5,0.010842517164007437
US National,2 wk ahead,bin,2.6,0.013784935859978207
US National,2 wk ahead,bin,2.7,0.017210972739438248
US National,2 wk ahead,bin,2.8,0.02106493506443916
US National,2 wk ahead,bin,2.9,0.025242902440088616
US National,2 wk ahead,bin,3.0,0.029592336786410336
US National,2 wk ahead,bin,3.1,0.033917957319294076
US National,2 wk ahead,bin,3.2,0.0379942564011369
US National,2 wk ahead,bin,3.3,0.04158391409640113
US National,2 wk ahead,bin,3.4,0.044460204534950885
US National,2 wk ahead,bin,3.5,0.04643053103673565
US National,2 wk ahead,bin,3.6,0.047357720697294645
US National,2 wk ahead,bin,3.7,0.04717581300348281
US National,2 wk ahead,bin,3.8,0.04589781865347177
US National,2 wk ahead,bin,3.9,0.04361418093083601
US National,2 wk ahead,bin,4.0,0.040482192355495605
US National,2 wk ahead,bin,4.1,0.036708086757031244
US National,2 wk ahead,bin,4.2,0.03252463769423326
US National,2 wk ahead,bin,4.3,0.02816763425625635
US National,2 wk ahead,bin,4.4,0.023854500154536003
US National,2 wk ahead,bin,4.5,0.019767646366417483
US National,2 wk ahead,bin,4.6,0.016044094902675894
US National,2 wk ahead,bin,4.7,0.012771734940228612
US National,2 wk ahead,bin,4.8,0.0099915182454992
US National,2 wk ahead,bin,4.9,0.007704149900801455
US National,2 wk ahead,bin,5.0,0.005879468503542613
US National,2 wk ahead,bin,5.1,0.004466725236185114
US National,2 wk ahead,bin,5.2,0.003404276479052473
US National,2 wk ahead,bin,5.3,0.002627674119016914
US National,2 wk ahead,bin,5.4,0.0020756439850117604
US National,2 wk ahead,bin,5.5,0.0016938852759407666
US National,2 wk ahead,bin,5.6,0.0014369430069515103
US National,2 wk ahead,bin,5.7,0.001268583849099137
US National,2 wk ahead,bin,5.8,0.0011611584008877573
US National,2 wk ahead,bin,5.9,0.0010943939014962673
US National,2 wk ahead,bin,6.0,0.001053970051371075
US National,2 wk ahead,bin,6.1,0.001030121709156001
US National,2 wk ahead,bin,6.2,0.001016410592304953
US National,2 wk ahead,bin,6.3,0.001008727437728104
US National,2 wk ahead,bin,6.4,0.001004530719032081
US National,2 wk ahead,bin,6.5,0.0010022959658931864
US National,2 wk ahead,bin,6.6,0.0010011357476057544
US National,2 wk ahead,bin,6.7,0.0010005484243513548
US National,2 wk ahead,bin,6.8,0.0010002585062766133
US National,2 wk ahead,bin,6.9,0.0010001189452686647
US National,2 wk ahead,bin,7.0,0.001000053425713317
US National,2 wk ahead,bin,7.1,0.0010000234257509987
US National,2 wk ahead,bin,7.2,0.0010000100278696443
US National,2 wk ahead,bin,7.3,0.0010000041915647119
US National,2 wk ahead,bin,7.4,0.001000001711600567
US National,2 wk ahead,bin,7.5,0.0010000006836414685
US National,2 wk ahead,bin,7.6,0.00100000026797429
US National,2 wk ahead,bin,7.7,0.0010000001040023827
US National,2 wk ahead,bin,7.8,0.0010000000408975972
US National,2 wk ahead,bin,7.9,0.001000000017203876
US National,2 wk ahead,bin,8.0,0.0010000000085241664
US National,2 wk ahead,bin,8.1,0.0010000000054220428
US National,2 wk ahead,bin,8.2,0.001000000004340187
US National,2 wk ahead,bin,8.3,0.0010000000039720569
US National,2 wk ahead,bin,8.4,0.001000000003849901
US National,2 wk ahead,bin,8.5,0.0010000000038102358
US National,2 wk ahead,bin,8.6,0.0010000000037977625
US National,2 wk ahead,bin,8.7,0.0010000000037939374
US National,2 wk ahead,bin,8.8,0.0010000000037927732
US National,2 wk ahead,bin,8.9,0.0010000000037923573
US National,2 wk ahead,bin,9.0,0.0010000000037923573
US National,2 wk ahead,bin,9.1,0.0010000000037922742
US National,2 wk ahead,bin,9.2,0.0010000000037922742
US National,2 wk ahead,bin,9.3,0.0010000000037922742
US National,2 wk ahead,bin,9.4,0.0010000000037922742
US National,2 wk ahead,bin,9.5,0.0010000000037922742
US National,2 wk ahead,bin,9.6,0.0010000000037922742
US National,2 wk ahead,bin,9.7,0.0010000000037922742
US National,2 wk ahead,bin,9.8,0.0010000000037922742
US National,2 wk ahead,bin,9.9,0.0010000000037922742
US National,2 wk ahead,bin,10.0,0.0010000000037922742
US National,2 wk ahead,bin,10.1,0.0010000000037922742
US National,2 wk ahead,bin,10.2,0.0010000000037922742
US National,2 wk ahead,bin,10.3,0.0010000000037922742
US National,2 wk ahead,bin,10.4,0.0010000000037922742
US National,2 wk ahead,bin,10.5,0.0010000000037922742
US National,2 wk ahead,bin,10.6,0.0010000000037922742
US National,2 wk ahead,bin,10.7,0.0010000000037922742
US National,2 wk ahead,bin,10.8,0.0010000000037922742
US National,2 wk ahead,bin,10.9,0.0010000000037922742
US National,2 wk ahead,bin,11.0,0.0010000000037922742
US National,2 wk ahead,bin,11.1,0.0010000000037922742
US National,2 wk ahead,bin,11.2,0.0010000000037922742
US National,2 wk ahead,bin,11.3,0.0010000000037922742
US National,2 wk ahead,bin,11.4,0.0010000000037922742
US National,2 wk ahead,bin,11.5,0.0010000000037922742
US National,2 wk ahead,bin,11.6,0.0010000000037922742
US National,2 wk ahead,bin,11.7,0.0010000000037922742
US National,2 wk ahead,bin,11.8,0.0010000000037922742
US National,2 wk ahead,bin,11.9,0.0010000000037922742
US National,2 wk ahead,bin,12.0,0.0010000000037922742
US National,2 wk ahead,bin,12.1,0.0010000000037922742
US National,2 wk ahead,bin,12.2,0.0010000000037922742
US National,2 wk ahead,bin,12.3,0.0010000000037922742
US National,2 wk ahead,bin,12.4,0.0010000000037922742
US National,2 wk ahead,bin,12.5,0.0010000000037922742
US National,2 wk ahead,bin,12.6,0.0010000000037922742
US National,2 wk ahead,bin,12.7,0.0010000000037922742
US National,2 wk ahead,bin,12.8,0.0010000000037922742
US National,2 wk ahead,bin,12.9,0.0010000000037922742
US National,2 wk ahead,bin,13.0,0.0010000000037922742
US National,2 wk ahead,bin,13.1,0.0010000000037922742
US National,2 wk ahead,bin,13.2,0.0010000000037922742
US National,2 wk ahead,bin,13.3,0.0010000000037922742
US National,2 wk ahead,bin,13.4,0.0010000000037922742
US National,2 wk ahead,bin,13.5,0.0010000000037922742
US National,2 wk ahead,bin,13.6,0.0010000000037922742
US National,2 wk ahead,bin,13.7,0.0010000000037922742
US National,2 wk ahead,bin,13.8,0.0010000000037922742
US National,2 wk ahead,bin,13.9,0.0010000000037922742
US National,2 wk ahead,bin,14.0,0.0010000000037922742
US National,2 wk ahead,bin,14.1,0.0010000000037922742
US National,2 wk ahead,bin,14.2,0.0010000000037922742
US National,2 wk ahead,bin,14.3,0.0010000000037922742
US National,2 wk ahead,bin,14.4,0.0010000000037922742
US National,2 wk ahead,bin,14.5,0.0010000000037922742
US National,2 wk ahead,bin,14.6,0.0010000000037922742
US National,2 wk ahead,bin,14.7,0.0010000000037922742
US National,2 wk ahead,bin,14.8,0.0010000000037922742
US National,2 wk ahead,bin,14.9,0.0010000000037922742
US National,2 wk ahead,bin,15.0,0.0010000000037922742
US National,2 wk ahead,bin,15.1,0.0010000000037922742
US National,2 wk ahead,bin,15.2,0.0010000000037922742
US National,2 wk ahead,bin,15.3,0.0010000000037922742
US National,2 wk ahead,bin,15.4,0.0010000000037922742
US National,2 wk ahead,bin,15.5,0.0010000000037922742
US National,2 wk ahead,bin,15.6,0.0010000000037922742
US National,2 wk ahead,bin,15.7,0.0010000000037922742
US National,2 wk ahead,bin,15.8,0.0010000000037922742
US National,2 wk ahead,bin,15.9,0.0010000000037922742
US National,2 wk ahead,bin,16.0,0.0010000000037922742
US National,2 wk ahead,bin,16.1,0.0010000000037922742
US National,2 wk ahead,bin,16.2,0.0010000000037922742
US National,2 wk ahead,bin,16.3,0.0010000000037922742
US National,2 wk ahead,bin,16.4,0.0010000000037922742
US National,2 wk ahead,bin,16.5,0.0010000000037922742
US National,2 wk ahead,bin,16.6,0.0010000000037922742
US National,2 wk ahead,bin,16.7,0.0010000000037922742
US National,2 wk ahead,bin,16.8,0.0010000000037922742
US National,2 wk ahead,bin,16.9,0.0010000000037922742
US National,2 wk ahead,bin,17.0,0.0010000000037922742
US National,2 wk ahead,bin,17.1,0.0010000000037922742
US National,2 wk ahead,bin,17.2,0.0010000000037922742
US National,2 wk ahead,bin,17.3,0.0010000000037922742
US National,2 wk ahead,bin,17.4,0.0010000000037922742
US National,2 wk ahead,bin,17.5,0.0010000000037922742
US National,2 wk ahead,bin,17.6,0.0010000000037922742
US National,2 wk ahead,bin,17.7,0.0010000000037922742
US National,2 wk ahead,bin,17.8,0.0010000000037922742
US National,2 wk ahead,bin,17.9,0.0010000000037922742
US National,2 wk ahead,bin,18.0,0.0010000000037922742
US National,2 wk ahead,bin,18.1,0.0010000000037922742
US National,2 wk ahead,bin,18.2,0.0010000000037922742
US National,2 wk ahead,bin,18.3,0.0010000000037922742
US National,2 wk ahead,bin,18.4,0.0010000000037922742
US National,2 wk ahead,bin,18.5,0.0010000000037922742
US National,2 wk ahead,bin,18.6,0.0010000000037922742
US National,2 wk ahead,bin,18.7,0.0010000000037922742
US National,2 wk ahead,bin,18.8,0.0010000000037922742
US National,2 wk ahead,bin,18.9,0.0010000000037922742
US National,2 wk ahead,bin,19.0,0.0010000000037922742
US National,2 wk ahead,bin,19.1,0.0010000000037922742
US National,2 wk ahead,bin,19.2,0.0010000000037922742
US National,2 wk ahead,bin,19.3,0.0010000000037922742
US National,2 wk ahead,bin,19.4,0.0010000000037922742
US National,2 wk ahead,bin,19.5,0.0010000000037922742
US National,2 wk ahead,bin,19.6,0.0010000000037922742
US National,2 wk ahead,bin,19.7,0.0010000000037922742
US National,2 wk ahead,bin,19.8,0.0010000000037922742
US National,2 wk ahead,bin,19.9,0.0010000000037922742
US National,2 wk ahead,bin,20.0,0.0010000000037922742
US National,2 wk ahead,bin,20.1,0.0010000000037922742
US National,2 wk ahead,bin,20.2,0.0010000000037922742
US National,2 wk ahead,bin,20.3,0.0010000000037922742
US National,2 wk ahead,bin,20.4,0.0010000000037922742
US National,2 wk ahead,bin,20.5,0.0010000000037922742
US National,2 wk ahead,bin,20.6,0.0010000000037922742
US National,2 wk ahead,bin,20.7,0.0010000000037922742
US National,2 wk ahead,bin,20.8,0.0010000000037922742
US National,2 wk ahead,bin,20.9,0.0010000000037922742
US National,2 wk ahead,bin,21.0,0.0010000000037922742
US National,2 wk ahead,bin,21.1,0.0010000000037922742
US National,2 wk ahead,bin,21.2,0.0010000000037922742
US National,2 wk ahead,bin,21.3,0.0010000000037922742
US National,2 wk ahead,bin,21.4,0.0010000000037922742
US National,2 wk ahead,bin,21.5,0.0010000000037922742
US National,2 wk ahead,bin,21.6,0.0010000000037922742
US National,2 wk ahead,bin,21.7,0.0010000000037922742
US National,2 wk ahead,bin,21.8,0.0010000000037922742
US National,2 wk ahead,bin,21.9,0.0010000000037922742
US National,2 wk ahead,bin,22.0,0.0010000000037922742
US National,2 wk ahead,bin,22.1,0.0010000000037922742
US National,2 wk ahead,bin,22.2,0.0010000000037922742
US National,2 wk ahead,bin,22.3,0.0010000000037922742
US National,2 wk ahead,bin,22.4,0.0010000000037922742
US National,2 wk ahead,bin,22.5,0.0010000000037922742
US National,2 wk ahead,bin,22.6,0.0010000000037922742
US National,2 wk ahead,bin,22.7,0.0010000000037922742
US National,2 wk ahead,bin,22.8,0.0010000000037922742
US National,2 wk ahead,bin,22.9,0.0010000000037922742
US National,2 wk ahead,bin,23.0,0.0010000000037922742
US National,2 wk ahead,bin,23.1,0.0010000000037922742
US National,2 wk ahead,bin,23.2,0.0010000000037922742
US National,2 wk ahead,bin,23.3,0.0010000000037922742
US National,2 wk ahead,bin,23.4,0.0010000000037922742
US National,2 wk ahead,bin,23.5,0.0010000000037922742
US National,2 wk ahead,bin,23.6,0.0010000000037922742
US National,2 wk ahead,bin,23.7,0.0010000000037922742
US National,2 wk ahead,bin,23.8,0.0010000000037922742
US National,2 wk ahead,bin,23.9,0.0010000000037922742
US National,2 wk ahead,bin,24.0,0.0010000000037922742
US National,2 wk ahead,bin,24.1,0.0010000000037922742
US National,2 wk ahead,bin,24.2,0.0010000000037922742
US National,2 wk ahead,bin,24.3,0.0010000000037922742
US National,2 wk ahead,bin,24.4,0.0010000000037922742
US National,2 wk ahead,bin,24.5,0.0010000000037922742
US National,2 wk ahead,bin,24.6,0.0010000000037922742
US National,2 wk ahead,bin,24.7,0.0010000000037922742
US National,2 wk ahead,bin,24.8,0.0010000000037922742
