location,target,type,bin,value
US National,1 wk ahead,bin,7.7,0.0020969283803360943
US National,1 wk ahead,bin,7.8,0.0017898472306915672
US National,1 wk ahead,bin,7.9,0.0015604148632244969
US National,1 wk ahead,bin,8.0,0.00139181215498061
US National,1 wk ahead,bin,8.1,0.0012699279614309818
US National,1 wk ahead,bin,8.2,0.0011832396910638238
US National,1 wk ahead,bin,8.3,0.0011225724674056657
US National,1 wk ahead,bin,8.4,0.0010807919337983236
US National,1 wk ahead,bin,8.5,0.0010524740724129776
US National,1 wk ahead,bin,8.6,0.0010335832888251103
US National,1 wk ahead,bin,8.7,0.0010211788981081664
US National,1 wk ahead,bin,8.8,0.0010131608874269016
US National,1 wk ahead,bin,8.9,0.0010080587681118496
US National,1 wk ahead,bin,9.0,0.0010048624350153395
US National,1 wk ahead,bin,9.1,0.0010028909502724107
US National,1 wk ahead,bin,9.2,0.0010016936711391715
US National,1 wk ahead,bin,9.3,0.0010009777305860729
US National,1 wk ahead,bin,9.4,0.0010005561743528584
US National,1 wk ahead,bin,9.5,0.0010003117484853746
US National,1 wk ahead,bin,9.6,0.0010001721866106407
US National,1 wk ahead,bin,9.7,0.0010000937121776878
US National,1 wk ahead,bin,9.8,0.0010000502567392912
US National,1 wk ahead,bin,9.9,0.0010000265579293705
US National,1 wk ahead,bin,10.0,0.0010000138291585308
US National,1 wk ahead,bin,10.1,0.001000007095760733
US National,1 wk ahead,bin,10.2,0.0010000035875990954
US National,1 wk ahead,bin,10.3,0.0010000017873546786
US National,1 wk ahead,bin,10.4,0.0010000008774447525
US National,1 wk ahead,bin,10.5,0.0010000004244551332
US National,1 wk ahead,bin,10.6,0.0010000002023244595
US National,1 wk ahead,bin,10.7,0.0010000000950325621
US National,1 wk ahead,bin,10.8,0.001000000043985853
US National,1 wk ahead,bin,10.9,0.0010000000200626222
US National,1 wk ahead,bin,11.0,0.0010000000090185466
US National,1 wk ahead,bin,11.1,0.0010000000039962747
US National,1 wk ahead,bin,11.2,0.001000000001746497
US National,1 wk ahead,bin,11.3,0.0010000000007537842
US National,1 wk ahead,bin,11.4,0.0010000000003222063
US National,1 wk ahead,bin,11.5,0.001000000000137351
US National,1 wk ahead,bin,11.6,0.0010000000000595173
US National,1 wk ahead,bin,11.7,0.0010000000000270034
US National,1 wk ahead,bin,11.8,0.0010000000000137817
US National,1 wk ahead,bin,11.9,0.0010000000000084596
US National,1 wk ahead,bin,12.0,0.0010000000000062977
US National,1 wk ahead,bin,12.1,0.0010000000000054661
US National,1 wk ahead,bin,12.2,0.0010000000000052166
US National,1 wk ahead,bin,12.3,0.0010000000000050502
US National,1 wk ahead,bin,12.4,0.0010000000000049672
US National,1 wk ahead,bin,12.5,0.0010000000000049672
US National,1 wk ahead,bin,12.6,0.0010000000000049672
US National,1 wk ahead,bin,12.7,0.0010000000000049672
US National,1 wk ahead,bin,12.8,0.0010000000000049672
US National,1 wk ahead,bin,12.9,0.0010000000000049672
US National,1 wk ahead,bin,13.0,0.0010000000000049672
US National,1 wk ahead,bin,13.1,0.0010000000000049672
US National,1 wk ahead,bin,13.2,0.0010000000000049672
US National,1 wk ahead,bin,13.3,0.0010000000000049672
US National,1 wk ahead,bin,13.4,0.0010000000000049672
US National,1 wk ahead,bin,13.5,0.0010000000000049672
US National,1 wk ahead,bin,13.6,0.0010000000000049672
US National,1 wk ahead,bin,13.7,0.0010000000000049672
US National,1 wk ahead,bin,13.8,0.0010000000000049672
US National,1 wk ahead,bin,13.9,0.0010000000000049672
US National,1 wk ahead,bin,14.0,0.0010000000000049672
US National,1 wk ahead,bin,14.1,0.0010000000000049672
US National,1 wk ahead,bin,14.2,0.0010000000000049672
US National,1 wk ahead,bin,14.3,0.0010000000000049672
US National,1 wk ahead,bin,14.4,0.0010000000000049672
US National,1 wk ahead,bin,14.5,0.0010000000000049672
US National,1 wk ahead,bin,14.6,0.0010000000000049672
US National,1 wk ahead,bin,14.7,0.0010000000000049672
US National,1 wk ahead,bin,14.8,0.0010000000000049672
US National,1 wk ahead,bin,14.9,0.0010000000000049672
US National,1 wk ahead,bin,15.0,0.0010000000000049672
US National,1 wk ahead,bin,15.1,0.0010000000000049672
US National,1 wk ahead,bin,15.2,0.0010000000000049672
US National,1 wk ahead,bin,15.3,0.0010000000000049672
US National,1 wk ahead,bin,15.4,0.0010000000000049672
US National,1 wk ahead,bin,15.5,0.0010000000000049672
US National,1 wk ahead,bin,15.6,0.0010000000000049672
US National,1 wk ahead,bin,15.7,0.0010000000000049672
US National,1 wk ahead,bin,15.8,0.0010000000000049672
US National,1 wk ahead,bin,15.9,0.0010000000000049672
US National,1 wk ahead,bin,16.0,0.0010000000000049672
US National,1 wk ahead,bin,16.1,0.0010000000000049672
US National,1 wk ahead,bin,16.2,0.0010000000000049672
US National,1 wk ahead,bin,16.3,0.0010000000000049672
US National,1 wk ahead,bin,16.4,0.0010000000000049672
US National,1 wk ahead,bin,16.5,0.0010000000000049672
US National,1 wk ahead,bin,16.6,0.0010000000000049672
US National,1 wk ahead,bin,16.7,0.0010000000000049672
US National,1 wk ahead,bin,16.8,0.0010000000000049672
US National,1 wk ahead,bin,16.9,0.0010000000000049672
US National,1 wk ahead,bin,17.0,0.0010000000000049672
US National,1 wk ahead,bin,17.1,0.0010000000000049672
US National,1 wk ahead,bin,17.2,0.0010000000000049672
US National,1 wk ahead,bin,17.3,0.0010000000000049672
US National,1 wk ahead,bin,17.4,0.0010000000000049672
US National,1 wk ahead,bin,17.5,0.0010000000000049672
US National,1 wk ahead,bin,17.6,0.0010000000000049672
US National,1 wk ahead,bin,17.7,0.0010000000000049672
US National,1 wk ahead,bin,17.8,0.0010000000000049672
US National,1 wk ahead,bin,17.9,0.0010000000000049672
US National,1 wk ahead,bin,18.0,0.0010000000000049672
US National,1 wk ahead,bin,18.1,0.0010000000000049672
US National,1 wk ahead,bin,18.2,0.0010000000000049672
US National,1 wk ahead,bin,18.3,0.0010000000000049672
US National,1 wk ahead,bin,18.4,0.0010000000000049672
US National,1 wk ahead,bin,18.5,0.0010000000000049672
US National,1 wk ahead,bin,18.6,0.0010000000000049672
US National,1 wk ahead,bin,18.7,0.0010000000000049672
US National,1 wk ahead,bin,18.8,0.0010000000000049672
US National,1 wk ahead,bin,18.9,0.0010000000000049672
US National,1 wk ahead,bin,19.0,0.0010000000000049672
US National,1 wk ahead,bin,19.1,0.0010000000000049672
US National,1 wk ahead,bin,19.2,0.0010000000000049672
US National,1 wk ahead,bin,19.3,0.0010000000000049672
US National,1 wk ahead,bin,19.4,0.0010000000000049672
US National,1 wk ahead,bin,19.5,0.0010000000000049672
US National,1 wk ahead,bin,19.6,0.0010000000000049672
US National,1 wk ahead,bin,19.7,0.0010000000000049672
US National,1 wk ahead,bin,19.8,0.0010000000000049672
US National,1 wk ahead,bin,19.9,0.0010000000000049672
US National,1 wk ahead,bin,20.0,0.0010000000000049672
US National,1 wk ahead,bin,20.1,0.0010000000000049672
US National,1 wk ahead,bin,20.2,0.0010000000000049672
US National,1 wk ahead,bin,20.3,0.0010000000000049672
US National,1 wk ahead,bin,20.4,0.0010000000000049672
US National,1 wk ahead,bin,20.5,0.0010000000000049672
US National,1 wk ahead,bin,20.6,0.0010000000000049672
US National,1 wk ahead,bin,20.7,0.0010000000000049672
US National,1 wk ahead,bin,20.8,0.0010000000000049672
US National,1 wk ahead,bin,20.9,0.0010000000000049672
US National,1 wk ahead,bin,21.0,0.0010000000000049672
US National,1 wk ahead,bin,21.1,0.0010000000000049672
US National,1 wk ahead,bin,21.2,0.0010000000000049672
US National,1 wk ahead,bin,21.3,0.0010000000000049672
US National,1 wk ahead,bin,21.4,0.0010000000000049672
US National,1 wk ahead,bin,21.5,0.0010000000000049672
US National,1 wk ahead,bin,21.6,0.0010000000000049672
US National,1 wk ahead,bin,21.7,0.0010000000000049672
US National,1 wk ahead,bin,21.8,0.0010000000000049672
US National,1 wk ahead,bin,21.9,0.0010000000000049672
US National,1 wk ahead,bin,22.0,0.0010000000000049672
US National,1 wk ahead,bin,22.1,0.0010000000000049672
US National,1 wk ahead,bin,22.2,0.0010000000000049672
US National,1 wk ahead,bin,22.3,0.0010000000000049672
US National,1 wk ahead,bin,22.4,0.0010000000000049672
US National,1 wk ahead,bin,22.5,0.0010000000000049672
US National,1 wk ahead,bin,22.6,0.0010000000000049672
US National,1 wk ahead,bin,22.7,0.0010000000000049672
US National,1 wk ahead,bin,22.8,0.0010000000000049672
US National,1 wk ahead,bin,22.9,0.0010000000000049672
US National,1 wk ahead,bin,23.0,0.0010000000000049672
US National,1 wk ahead,bin,23.1,0.0010000000000049672
US National,1 wk ahead,bin,23.2,0.0010000000000049672
US National,1 wk ahead,bin,23.3,0.0010000000000049672
US National,1 wk ahead,bin,23.4,0.0010000000000049672
US National,1 wk ahead,bin,23.5,0.0010000000000049672
US National,1 wk ahead,bin,23.6,0.0010000000000049672
US National,1 wk ahead,bin,23.7,0.0010000000000049672
US National,1 wk ahead,bin,23.8,0.0010000000000049672
US National,1 wk ahead,bin,23.9,0.0010000000000049672
US National,1 wk ahead,bin,24.0,0.0010000000000049672
US National,1 wk ahead,bin,24.1,0.0010000000000049672
US National,1 wk ahead,bin,24.2,0.0010000000000049672
US National,1 wk ahead,bin,24.3,0.0010000000000049672
US National,1 wk ahead,bin,24.4,0.0010000000000049672
US National,1 wk ahead,bin,24.5,0.0010000000000049672
US National,1 wk ahead,bin,24.6,0.0010000000000049672
US National,1 wk ahead,bin,24.7,0.0010000000000049672
US National,1 wk ahead,bin,24.8,0.0010000000000049672
US National,1 wk ahead,bin,24.9,0.0010000000000049672
US National,1 wk ahead,bin,25.0,0.0010000000000049672
US National,2 wk ahead,point,,4.905648708343506
US National,2 wk ahead,bin,0.0,0.0010086712126724001
US National,2 wk ahead,bin,0.1,0.0010119824148074649
US National,2 wk ahead,bin,0.2,0.001016449919819516
US National,2 wk ahead,bin,0.3,0.0010224343241687006
US National,2 wk ahead,bin,0.4,0.0010303930716462236
US National,2 wk ahead,bin,0.5,0.0010409012453138017
US National,2 wk ahead,bin,0.6,0.0010546752001092973
US National,2 wk ahead,bin,0.7,0.001072598932093818
US National,2 wk ahead,bin,0.8,0.0010957528946663265
US National,2 wk ahead,bin,0.9,0.001125444740537781
US National,2 wk ahead,bin,1.0,0.0011632411914117382
US National,2 wk ahead,bin,1.1,0.0012109999194296812
US National,2 wk ahead,bin,1.2,0.0012708999743250213
US National,2 wk ahead,bin,1.3,0.0013454689219759835
US National,2 wk ahead,bin,1.4,0.0014376044934687985
US National,2 wk ahead,bin,1.5,0.001550588204497836
US National,2 wk ahead,bin,1.6,0.001688088123934884
US National,2 wk ahead,bin,1.7,0.0018541477830252375
US National,2 wk ahead,bin,1.8,0.00205315816084831
US National,2 wk ahead,bin,1.9,0.0022898097955204697
US National,2 wk ahead,bin,2.0,0.0025690223892927497
US National,2 wk ahead,bin,2.1,0.0028958498278316394
US National,2 wk ahead,bin,2.2,0.003275359337692385
US National,2 wk ahead,bin,2.3,0.003712484564985398
US National,2 wk ahead,bin,2.4,0.004211853658150294
US National,2 wk ahead,bin,2.5,0.004777594943427842
US National,2 wk ahead,bin,2.6,0.005413124435525003
US National,2 wk ahead,bin,2.7,0.006120921148294963
US National,2 wk ahead,bin,2.8,0.006902297860966736
US National,2 wk ahead,bin,2.9,0.007757176538518739
US National,2 wk ahead,bin,3.0,0.008683878874518611
US National,2 wk ahead,bin,3.1,0.009678943294154276
US National,2 wk ahead,bin,3.2,0.010736980105784283
US National,2 wk ahead,bin,3.3,0.011850576221822345
US National,2 wk ahead,bin,3.4,0.013010259914642828
US National,2 wk ahead,bin,3.5,0.014204534400350237
US National,2 wk ahead,bin,3.6,0.015419986669576918
US National,2 wk ahead,bin,3.7,0.016641474978393963
US National,2 wk ahead,bin,3.8,0.01785239489463269
US National,2 wk ahead,bin,3.9,0.019035019934829433
US National,2 wk ahead,bin,4.0,0.020170908834735695
US National,2 wk ahead,bin,4.1,0.021241367610372576
US National,2 wk ahead,bin,4.2,0.022227951038197767
US National,2 wk ahead,bin,4.3,0.023112985257923855
US National,2 wk ahead,bin,4.4,0.023880091101233097
US National,2 wk ahead,bin,4.5,0.024514686652671352
US National,2 wk ahead,bin,4.6,0.025004447575088164
US National,2 wk ahead,bin,4.7,0.02533970493008191
US National,2 wk ahead,bin,4.8,0.025513762565185855
US National,2 wk ahead,bin,4.9,0.025523119516712534
US National,2 wk ahead,bin,5.0,0.025367587110072976
US National,2 wk ahead,bin,5.1,0.02505029528632535
US National,2 wk ahead,bin,5.2,0.024577587858632666
US National,2 wk ahead,bin,5.3,0.02395881159500361
US National,2 wk ahead,bin,5.4,0.023206008922766586
US National,2 wk ahead,bin,5.5,0.02233352836573587
US National,2 wk ahead,bin,5.6,0.02135757030934841
US National,2 wk ahead,bin,5.7,0.020295688154407573
US National,2 wk ahead,bin,5.8,0.019166266250437727
US National,2 wk ahead,bin,5.9,0.017987996157343686
US National,2 wk ahead,bin,6.0,0.016779371809431304
US National,2 wk ahead,bin,6.1,0.015558222161097025
US National,2 wk ahead,bin,6.2,0.014341297051347918
US National,2 wk ahead,bin,6.3,0.013143918552132572
US National,2 wk ahead,bin,6.4,0.011979706207300319
US National,2 wk ahead,bin,6.5,0.01086038057640601
US National,2 wk ahead,bin,6.6,0.009795645611341648
US National,2 wk ahead,bin,6.7,0.008793146827903551
US National,2 wk ahead,bin,6.8,0.007858499163397214
US National,2 wk ahead,bin,6.9,0.006995375961717323
US National,2 wk ahead,bin,7.0,0.0062056487734035186
US National,2 wk ahead,bin,7.1,0.00548956662250325
US National,2 wk ahead,bin,7.2,0.004845963049578926
US National,2 wk ahead,bin,7.3,0.004272479525360769
US National,2 wk ahead,bin,7.4,0.0037657946459204754
US National,2 wk ahead,bin,7.5,0.0033218497509685876
US National,2 wk ahead,bin,7.6,0.002936063125410105
US National,2 wk ahead,bin,7.7,0.002603526624368203
US National,2 wk ahead,bin,7.8,0.002319180285993088
US National,2 wk ahead,bin,7.9,0.002077962162431404
US National,2 wk ahead,bin,8.0,0.0018749321250910644
US National,2 wk ahead,bin,8.1,0.0017053697257116832
US National,2 wk ahead,bin,8.2,0.0015648472820937278
US National,2 wk ahead,bin,8.3,0.0014492801900734145
US National,2 wk ahead,bin,8.4,0.0013549570432619682
US National,2 wk ahead,bin,8.5,0.001278552485892636
US National,2 wk ahead,bin,8.6,0.0012171258594579162
US National,2 wk ahead,bin,8.7,0.001168108665320135
US National,2 wk ahead,bin,8.8,0.0011292836910567023
US National,2 wk ahead,bin,8.9,0.001098758376064584
US National,2 wk ahead,bin,9.0,0.0010749346576151464
US National,2 wk ahead,bin,9.1,0.0010564771736648621
US National,2 wk ahead,bin,9.2,0.0010422813295629814
US National,2 wk ahead,bin,9.3,0.0010314423828199366
US National,2 wk ahead,bin,9.4,0.0010232263780234987
US National,2 wk ahead,bin,9.5,0.0010170434822183514
US National,2 wk ahead,bin,9.6,0.0010124240343007927
US National,2 wk ahead,bin,9.7,0.0010089974312161843
US National,2 wk ahead,bin,9.8,0.001006473826991924
US National,2 wk ahead,bin,9.9,0.0010046285139458937
US National,2 wk ahead,bin,10.0,0.001003288783551152
US National,2 wk ahead,bin,10.1,0.001002323021600591
US National,2 wk ahead,bin,10.2,0.0010016317726635007
US National,2 wk ahead,bin,10.3,0.0010011405067950378
US National,2 wk ahead,bin,10.4,0.0010007938321104782
US National,2 wk ahead,bin,10.5,0.0010005509159136997
US National,2 wk ahead,bin,10.6,0.00100038190111939
US National,2 wk ahead,bin,10.7,0.0010002651310050202
US National,2 wk ahead,bin,10.8,0.0010001850218758848
US National,2 wk ahead,bin,10.9,0.001000130448604673
US National,2 wk ahead,bin,11.0,0.0010000935313182195
US National,2 wk ahead,bin,11.1,0.0010000687322536204
US National,2 wk ahead,bin,11.2,0.0010000521897852784
US National,2 wk ahead,bin,11.3,0.00100004123185873
US National,2 wk ahead,bin,11.4,0.0010000340237238236
US National,2 wk ahead,bin,11.5,0.0010000293151742616
US National,2 wk ahead,bin,11.6,0.0010000262607864885
US National,2 wk ahead,bin,11.7,0.0010000242931857521
US National,2 wk ahead,bin,11.8,0.0010000230344680411
US National,2 wk ahead,bin,11.9,0.0010000222348160053
US National,2 wk ahead,bin,12.0,0.0010000217303201713
US National,2 wk ahead,bin,12.1,0.0010000214142374824
US National,2 wk ahead,bin,12.2,0.0010000212175701293
US National,2 wk ahead,bin,12.3,0.0010000210960480827
US National,2 wk ahead,bin,12.4,0.0010000210214768952
US National,2 wk ahead,bin,12.5,0.001000020976032267
US National,2 wk ahead,bin,12.6,0.0010000209485285252
US National,2 wk ahead,bin,12.7,0.0010000209319975739
US National,2 wk ahead,bin,12.8,0.0010000209221299452
US National,2 wk ahead,bin,12.9,0.0010000209162804843
US National,2 wk ahead,bin,13.0,0.001000020912836685
US National,2 wk ahead,bin,13.1,0.001000020910823194
US National,2 wk ahead,bin,13.2,0.001000020909653917
US National,2 wk ahead,bin,13.3,0.0010000209089796766
US National,2 wk ahead,bin,13.4,0.0010000209085934933
US National,2 wk ahead,bin,13.5,0.0010000209083737915
US National,2 wk ahead,bin,13.6,0.0010000209082497206
US National,2 wk ahead,bin,13.7,0.0010000209081801178
US National,2 wk ahead,bin,13.8,0.0010000209081413663
US National,2 wk ahead,bin,13.9,0.0010000209081198286
US National,2 wk ahead,bin,14.0,0.0010000209081081034
US National,2 wk ahead,bin,14.1,0.0010000209081016172
US National,2 wk ahead,bin,14.2,0.0010000209080981244
US National,2 wk ahead,bin,14.3,0.0010000209080962951
US National,2 wk ahead,bin,14.4,0.001000020908095214
US National,2 wk ahead,bin,14.5,0.001000020908094715
US National,2 wk ahead,bin,14.6,0.0010000209080944656
US National,2 wk ahead,bin,14.7,0.0010000209080942993
US National,2 wk ahead,bin,14.8,0.001000020908094216
US National,2 wk ahead,bin,14.9,0.001000020908094133
US National,2 wk ahead,bin,15.0,0.001000020908094216
US National,2 wk ahead,bin,15.1,0.001000020908094133
US National,2 wk ahead,bin,15.2,0.001000020908094133
US National,2 wk ahead,bin,15.3,0.001000020908094133
US National,2 wk ahead,bin,15.4,0.001000020908094133
US National,2 wk ahead,bin,15.5,0.001000020908094133
US National,2 wk ahead,bin,15.6,0.001000020908094133
US National,2 wk ahead,bin,15.7,0.001000020908094133
US National,2 wk ahead,bin,15.8,0.001000020908094133
US National,2 wk ahead,bin,15.9,0.001000020908094133
US National,2 wk ahead,bin,16.0,0.001000020908094133
US National,2 wk ahead,bin,16.1,0.001000020908094133
US National,2 wk ahead,bin,16.2,0.001000020908094133
US National,2 wk ahead,bin,16.3,0.001000020908094133
US National,2 wk ahead,bin,16.4,0.001000020908094133
US National,2 wk ahead,bin,16.5,0.001000020908094133
US National,2 wk ahead,bin,16.6,0.001000020908094133
US National,2 wk ahead,bin,16.7,0.001000020908094133
US National,2 wk ahead,bin,16.8,0.001000020908094133
US National,2 wk ahead,bin,16.9,0.001000020908094133
US National,2 wk ahead,bin,17.0,0.001000020908094133
US National,2 wk ahead,bin,17.1,0.001000020908094133
US National,2 wk ahead,bin,17.2,0.001000020908094133
US National,2 wk ahead,bin,17.3,0.001000020908094133
US National,2 wk ahead,bin,17.4,0.001000020908094133
US National,2 wk ahead,bin,17.5,0.001000020908094133
US National,2 wk ahead,bin,17.6,0.001000020908094133
US National,2 wk ahead,bin,17.7,0.001000020908094133
US National,2 wk ahead,bin,17.8,0.001000020908094133
US National,2 wk ahead,bin,17.9,0.001000020908094133
US National,2 wk ahead,bin,18.0,0.001000020908094133
US National,2 wk ahead,bin,18.1,0.001000020908094133
US National,2 wk ahead,bin,18.2,0.001000020908094133
US National,2 wk ahead,bin,18.3,0.001000020908094133
US National,2 wk ahead,bin,18.4,0.001000020908094133
US National,2 wk ahead,bin,18.5,0.001000020908094133
US National,2 wk ahead,bin,18.6,0.001000020908094133
US National,2 wk ahead,bin,18.7,0.001000020908094133
US National,2 wk ahead,bin,18.8,0.001000020908094133
US National,2 wk ahead,bin,18.9,0.001000020908094133
US National,2 wk ahead,bin,19.0,0.001000020908094133
US National,2 wk ahead,bin,19.1,0.001000020908094133
US National,2 wk ahead,bin,19.2,0.001000020908094133
US National,2 wk ahead,bin,19.3,0.001000020908094133
US National,2 wk ahead,bin,19.4,0.001000020908094133
US National,2 wk ahead,bin,19.5,0.001000020908094133
US National,2 wk ahead,bin,19.6,0.001000020908094133
US National,2 wk ahead,bin,19.7,0.001000020908094133
US National,2 wk ahead,bin,19.8,0.001000020908094133
US National,2 wk ahead,bin,19.9,0.001000020908094133
US National,2 wk ahead,bin,20.0,0.001000020908094133
US National,2 wk ahead,bin,20.1,0.001000020908094133
US National,2 wk ahead,bin,20.2,0.001000020908094133
US National,2 wk ahead,bin,20.3,0.001000020908094133
US National,2 wk ahead,bin,20.4,0.001000020908094133
US National,2 wk ahead,bin,20.5,0.001000020908094133
US National,2 wk ahead,bin,20.6,0.001000020908094133
US National,2 wk ahead,bin,20.7,0.001000020908094133
US National,2 wk ahead,bin,20.8,0.001000020908094133
US National,2 wk ahead,bin,20.9,0.001000020908094133
US National,2 wk ahead,bin,21.0,0.001000020908094133
US National,2 wk ahead,bin,21.1,0.001000020908094133
US National,2 wk ahead,bin,21.2,0.001000020908094133
US National,2 wk ahead,bin,21.3,0.001000020908094133
US National,2 wk ahead,bin,21.4,0.001000020908094133
US National,2 wk ahead,bin,21.5,0.001000020908094133
US National,2 wk ahead,bin,21.6,0.001000020908094133
US National,2 wk ahead,bin,21.7,0.001000020908094133
US National,2 wk ahead,bin,21.8,0.001000020908094133
US National,2 wk ahead,bin,21.9,0.001000020908094133
US National,2 wk ahead,bin,22.0,0.001000020908094133
US National,2 wk ahead,bin,22.1,0.001000020908094133
US National,2 wk ahead,bin,22.2,0.001000020908094133
US National,2 wk ahead,bin,22.3,0.001000020908094133
US National,2 wk ahead,bin,22.4,0.001000020908094133
US National,2 wk ahead,bin,22.5,0.001000020908094133
US National,2 wk ahead,bin,22.6,0.001000020908094133
US National,2 wk ahead,bin,22.7,0.001000020908094133
US National,2 wk ahead,bin,22.8,0.001000020908094133
US National,2 wk ahead,bin,22.9,0.001000020908094133
US National,2 wk ahead,bin,23.0,0.001000020908094133
US National,2 wk ahead,bin,23.1,0.001000020908094133
US National,2 wk ahead,bin,23.2,0.001000020908094133
US National,2 wk ahead,bin,23.3,0.001000020908094133
US National,2 wk ahead,bin,23.4,0.001000020908094133
US National,2 wk ahead,bin,23.5,0.001000020908094133
US National,2 wk ahead,bin,23.6,0.001000020908094133
US National,2 wk ahead,bin,23.7,0.001000020908094133
US National,2 wk ahead,bin,23.8,0.001000020908094133
US National,2 wk ahead,bin,23.9,0.001000020908094133
US National,2 wk ahead,bin,24.0,0.001000020908094133
US National,2 wk ahead,bin,24.1,0.001000020908094133
US National,2 wk ahead,bin,24.2,0.001000020908094133
US National,2 wk ahead,bin,24.3,0.001000020908094133
US National,2 wk ahead,bin,24.4,0.001000020908094133
US National,2 wk ahead,bin,24.5,0.001000020908094133
US National,2 wk ahead,bin,24.6,0.001000020908094133
US National,2 wk ahead,bin,24.7,0.001000020908094133
US National,2 wk ahead,bin,24.8,0.001000020908094133
US National,2 wk ahead,bin,24.9,0.001000020908094133
US National,2 wk ahead,bin,25.0,0.001000020908094133
US National,3 wk ahead,point,,4.2307047843933105
US National,3 wk ahead,bin,0.0,0.0011706620461565814
US National,3 wk ahead,bin,0.1,0.0012147619895436865
US National,3 wk ahead,bin,0.2,0.0012687958135059049
